Time,a0,a1,a2
11:20:27.909000,0.0,0.0,0.0
11:20:28.110000,0.0,0.0,0.0
11:20:28.316000,0.0,0.0,0.0
11:20:28.518000,0.0,0.0,0.0
11:20:28.718000,0.0,0.0,0.0
11:20:28.922000,0.0016666666666666666,0.0,0.0
11:20:29.124000,0.0,0.0,0.0
11:20:29.323000,0.0,0.0,0.0
11:20:29.527000,0.0,0.0,0.0
11:20:29.725000,0.0,0.0,0.0
11:20:29.925000,0.0,0.0,0.0
11:20:30.134000,0.0,0.0,0.0
11:20:30.333000,0.0,0.0,0.0
11:20:30.536000,0.0,0.0,0.0
11:20:30.740000,0.0,0.0,0.0
11:20:30.940000,0.0,0.0,0.0
11:20:31.140000,0.0,0.0,0.0
11:20:31.347000,0.0,0.0,0.0
11:20:31.544000,0.0,0.0,0.0
11:20:31.746000,0.0,0.0,0.0
11:20:31.952000,0.0,0.0,0.0
11:20:32.151000,0.0016666666666666666,0.0,0.0
11:20:32.356000,0.0,0.0016666666666666666,0.0
11:20:32.556000,0.0016666666666666666,0.0,0.0
11:20:32.757000,0.0,0.0,0.0
11:20:32.959000,0.0,0.0,0.0
11:20:33.162000,0.0,0.0,0.0
11:20:33.366000,0.0,0.0,0.0
11:20:33.566000,0.0,0.0,0.0
11:20:33.757000,0.0,0.0,0.0
11:20:33.973000,0.0,0.0,0.0
11:20:34.172000,0.0,0.0,0.0
11:20:34.373000,0.0,0.0,0.0
11:20:34.573000,0.0,0.0,0.0
11:20:34.777000,0.0,0.0,0.0
11:20:34.973000,0.0,0.0,0.0
11:20:35.184000,0.0,0.0016666666666666666,0.0
11:20:35.385000,0.0,0.0016666666666666666,0.0
11:20:35.585000,0.0,0.0,0.0
11:20:35.789000,0.0,0.0,0.0
11:20:35.992000,0.0,0.0016666666666666666,0.0
11:20:36.193000,0.0,0.0,0.0
11:20:36.396000,0.0,0.0,0.0
11:20:36.596000,0.0,0.0016666666666666666,0.0
11:20:36.799000,0.0,0.0,0.0
11:20:37.004000,0.0,0.0,0.0
11:20:37.202000,0.0016666666666666666,0.0,0.0
11:20:37.406000,0.0,0.0016666666666666666,0.0
11:20:37.612000,0.0,0.0,0.0
11:20:37.809000,0.0016666666666666666,0.0,0.0
11:20:38.008000,0.0,0.0,0.0
11:20:38.218000,0.0,0.0,0.0
11:20:38.421000,0.0,0.0,0.0
11:20:38.618000,0.0,0.0,0.0
11:20:38.827000,0.0,0.0,0.0
11:20:39.023000,0.0,0.0016666666666666666,0.0
11:20:39.222000,0.0,0.0,0.0
11:20:39.433000,0.0,0.0,0.0
11:20:39.626000,0.0,0.0,0.0
11:20:39.829000,0.0,0.0,0.0
11:20:40.039000,0.0,0.0,0.0
11:20:40.236000,0.0,0.0,0.0
11:20:40.437000,0.0,0.0,0.0
11:20:40.645000,0.0,0.0,0.0
11:20:40.839000,0.0,0.0,0.0
11:20:41.043000,0.0,0.0,0.0
11:20:41.249000,0.0,0.0,0.0
11:20:41.450000,0.0,0.0,0.0
11:20:41.641000,0.0,0.0,0.0
11:20:41.855000,0.0,0.0,0.0
11:20:42.055000,0.0,0.0016666666666666666,0.0
11:20:42.255000,0.0,0.0,0.0
11:20:42.462000,0.0,0.0,0.0
11:20:42.660000,0.0,0.0016666666666666666,0.0
11:20:42.865000,0.0,0.0,0.0
11:20:43.070000,0.0,0.0,0.0
11:20:43.268000,0.0,0.0,0.0
11:20:43.465000,0.0,0.0,0.0
11:20:43.675000,0.0,0.0,0.0
11:20:43.875000,0.0,0.0,0.0
11:20:44.073000,0.0,0.0,0.0
11:20:44.275000,0.0,0.0,0.0
11:20:44.482000,0.0,0.0,0.0
11:20:44.684000,0.0,0.0,0.0
11:20:44.889000,0.0,0.0,0.0
11:20:45.089000,0.0,0.0,0.0
11:20:45.289000,0.0,0.0,0.0
11:20:45.493000,0.0,0.0016666666666666666,0.0
11:20:45.690000,0.0,0.0,0.0
11:20:45.890000,0.0,0.0016666666666666666,0.0
11:20:46.105000,0.0,0.0016666666666666666,0.0
11:20:46.302000,0.0,0.0,0.0
11:20:46.493000,0.0,0.0,0.0
11:20:46.707000,0.0,0.0,0.0
11:20:46.906000,0.0,0.0,0.0
11:20:47.106000,0.0,0.0,0.0
11:20:47.313000,0.0,0.0,0.0
11:20:47.510000,0.0,0.0,0.0
11:20:47.715000,0.0,0.0,0.0
11:20:47.923000,0.0,0.0,0.0
11:20:48.115000,0.0,0.0,0.0
11:20:48.318000,0.0016666666666666666,0.0,0.0
11:20:48.526000,0.0,0.0,0.0
11:20:48.723000,0.0,0.0,0.0
11:20:48.922000,0.0,0.0,0.0
11:20:49.136000,0.0016666666666666666,0.0,0.0
11:20:49.333000,0.0,0.0,0.0
11:20:49.532000,0.0,0.0,0.0
11:20:49.742000,0.0,0.0,0.0
11:20:49.939000,0.0,0.0,0.0
11:20:50.139000,0.0,0.0016666666666666666,0.0
11:20:50.349000,0.0,0.0,0.0
11:20:50.549000,0.0,0.0,0.0
11:20:50.741000,0.0016666666666666666,0.0,0.0
11:20:50.949000,0.0016666666666666666,0.0,0.0
11:20:51.156000,0.0,0.0,0.0
11:20:51.356000,0.0,0.0,0.0
11:20:51.561000,0.0,0.0,0.0
11:20:51.755000,0.0,0.0016666666666666666,0.0
11:20:51.958000,0.0,0.0,0.0
11:20:52.165000,0.0,0.0,0.0
11:20:52.368000,0.0,0.0016666666666666666,0.0
11:20:52.567000,0.0,0.0,0.0
11:20:52.773000,0.0,0.0,0.0
11:20:52.972000,0.0,0.0,0.0
11:20:53.172000,0.0,0.0,0.0
11:20:53.379000,0.0,0.0,0.0
11:20:53.579000,0.0,0.0,0.0
11:20:53.772000,0.0,0.0,0.0
11:20:53.986000,0.0016666666666666666,0.0,0.0
11:20:54.185000,0.0,0.0,0.0
11:20:54.386000,0.0,0.0,0.0
11:20:54.590000,0.0,0.0,0.0
11:20:54.793000,0.0,0.0,0.0
11:20:54.989000,0.0,0.0,0.0
11:20:55.202000,0.0,0.0,0.0
11:20:55.391000,0.0,0.0016666666666666666,0.0
11:20:55.599000,0.0,0.0,0.0
11:20:55.805000,0.0,0.0016666666666666666,0.0
11:20:56.009000,0.0,0.0,0.0
11:20:56.208000,0.0016666666666666666,0.0016666666666666666,0.0
11:20:56.412000,0.0016666666666666666,0.0,0.0
11:20:56.615000,0.0,0.0,0.0
11:20:56.816000,0.0016666666666666666,0.0,0.0
11:20:57.020000,0.0016666666666666666,0.0,0.0
11:20:57.222000,0.0,0.0,0.0
11:20:57.422000,0.0016666666666666666,0.0,0.0
11:20:57.627000,0.0016666666666666666,0.0,0.0
11:20:57.827000,0.0,0.0,0.0
11:20:58.028000,0.0016666666666666666,0.0016666666666666666,0.0
11:20:58.234000,0.0,0.0,0.0
11:20:58.434000,0.0,0.0,0.0
11:20:58.635000,0.0,0.0,0.0
11:20:58.839000,0.0,0.0,0.0
11:20:59.039000,0.0,0.0,0.0
11:20:59.240000,0.0,0.0016666666666666666,0.0
11:20:59.444000,0.0,0.0,0.0
11:20:59.641000,0.0,0.0,0.0
11:20:59.839000,0.0,0.0,0.0
11:21:00.049000,0.0,0.0,0.0
11:21:00.251000,0.0,0.0,0.0
11:21:00.449000,0.0,0.0016666666666666666,0.0
11:21:00.656000,0.0,0.0,0.0
11:21:00.858000,0.0,0.0,0.0
11:21:01.058000,0.0,0.0,0.0
11:21:01.268000,0.0,0.0016666666666666666,0.0
11:21:01.464000,0.0,0.0016666666666666666,0.0
11:21:01.661000,0.0,0.0,0.0
11:21:01.872000,0.0,0.0016666666666666666,0.0
11:21:02.074000,0.0016666666666666666,0.0,0.0
11:21:02.272000,0.0,0.0,0.0
11:21:02.472000,0.0016666666666666666,0.0,0.0
11:21:02.671000,0.0,0.0,0.0
11:21:02.877000,0.0,0.0,0.0
11:21:03.082000,0.0,0.0,0.0
11:21:03.281000,0.0,0.0,0.0
11:21:03.483000,0.0,0.0,0.0
11:21:03.693000,0.0,0.0,0.0
11:21:03.889000,0.0,0.0,0.0
11:21:04.089000,0.0,0.0016666666666666666,0.0
11:21:04.297000,0.0,0.0,0.0
11:21:04.493000,0.0,0.0,0.0
11:21:04.693000,0.0,0.0,0.0
11:21:04.905000,0.0016666666666666666,0.0,0.0
11:21:05.106000,0.0,0.0,0.0
11:21:05.304000,0.0016666666666666666,0.0,0.0
11:21:05.507000,0.0,0.0,0.0
11:21:05.709000,0.0,0.0,0.0
11:21:05.912000,0.0,0.0,0.0
11:21:06.116000,0.0016666666666666666,0.0,0.0
11:21:06.317000,0.0,0.0016666666666666666,0.0
11:21:06.517000,0.0,0.0,0.0
11:21:06.721000,0.0,0.0,0.0
11:21:06.921000,0.0,0.0,0.0
11:21:07.124000,0.0,0.0,0.0
11:21:07.321000,0.0,0.0,0.0
11:21:07.521000,0.0016666666666666666,0.0,0.0
11:21:07.732000,0.0,0.0,0.0
11:21:07.934000,0.0,0.0,0.0
11:21:08.134000,0.0016666666666666666,0.0,0.0
11:21:08.337000,0.0,0.0,0.0
11:21:08.541000,0.0,0.0,0.0
11:21:08.741000,0.0,0.0016666666666666666,0.0
11:21:08.938000,0.0,0.0,0.0
11:21:09.149000,0.0,0.0016666666666666666,0.0
11:21:09.348000,0.0,0.0,0.0
11:21:09.550000,0.0,0.0,0.0
11:21:09.755000,0.0,0.0,0.0
11:21:09.955000,0.0,0.0,0.0
11:21:10.155000,0.0,0.0016666666666666666,0.0
11:21:10.365000,0.0,0.0,0.0
11:21:10.562000,0.0,0.0,0.0
11:21:10.759000,0.0,0.0,0.0
11:21:10.972000,0.0,0.0,0.0
11:21:11.171000,0.0016666666666666666,0.0,0.0
11:21:11.364000,0.0,0.0,0.0
11:21:11.577000,0.0,0.0,0.0
11:21:11.778000,0.0,0.0,0.0
11:21:11.974000,0.0,0.0,0.0
11:21:12.181000,0.0,0.0,0.0
11:21:12.379000,0.0,0.0,0.0
11:21:12.580000,0.0,0.0,0.0
11:21:12.790000,0.0016666666666666666,0.0,0.0
11:21:12.985000,0.0,0.0,0.0
11:21:13.187000,0.0,0.0,0.0
11:21:13.392000,0.0,0.0,0.0
11:21:13.594000,0.0,0.0,0.0
11:21:13.793000,0.0,0.0,0.0
11:21:14.002000,0.0016666666666666666,0.0,0.0
11:21:14.198000,0.0,0.0,0.0
11:21:14.404000,0.0,0.0,0.0
11:21:14.604000,0.0,0.0,0.0
11:21:14.806000,0.0,0.0016666666666666666,0.0
11:21:15.010000,0.0,0.0,0.0
11:21:15.215000,0.0,0.0016666666666666666,0.0
11:21:15.407000,0.0,0.0,0.0
11:21:15.609000,0.0,0.0,0.0
11:21:15.821000,0.0,0.0,0.0
11:21:16.015000,0.0,0.0,0.0
11:21:16.216000,0.0,0.0,0.0
11:21:16.424000,0.0,0.0016666666666666666,0.0
11:21:16.627000,0.0,0.0,0.0
11:21:16.821000,0.0,0.0,0.0
11:21:17.031000,0.0,0.0,0.0
11:21:17.232000,0.0,0.0,0.0
11:21:17.433000,0.0,0.0,0.0
11:21:17.638000,0.0,0.0,0.0
11:21:17.838000,0.0,0.0,0.0
11:21:18.041000,0.0,0.0,0.0
11:21:18.243000,0.0,0.0,0.0
11:21:18.446000,0.0,0.0,0.0
11:21:18.646000,0.0,0.0,0.0
11:21:18.848000,0.0,0.0,0.0
11:21:19.053000,0.0,0.0,0.0
11:21:19.252000,0.0,0.0,0.0
11:21:19.456000,0.0,0.0,0.0
11:21:19.658000,0.0,0.0,0.0
11:21:19.859000,0.0016666666666666666,0.0,0.0
11:21:20.065000,0.0,0.0,0.0
11:21:20.264000,0.0,0.0,0.0
11:21:20.464000,0.0,0.0,0.0
11:21:20.667000,0.0,0.0,0.0
11:21:20.871000,0.0,0.0,0.0
11:21:21.072000,0.0,0.0,0.0
11:21:21.275000,0.0,0.0,0.0
11:21:21.471000,0.0,0.0,0.0
11:21:21.677000,0.0,0.0016666666666666666,0.0
11:21:21.887000,0.0,0.0,0.0
11:21:22.084000,0.0,0.0,0.0
11:21:22.283000,0.0,0.0,0.0
11:21:22.493000,0.0016666666666666666,0.0,0.0
11:21:22.689000,0.0,0.0,0.0
11:21:22.890000,0.0,0.0,0.0
11:21:23.097000,0.0,0.0,0.0
11:21:23.299000,0.0,0.0,0.0
11:21:23.495000,0.0,0.0,0.0
11:21:23.704000,0.0,0.0,0.0
11:21:23.904000,0.0016666666666666666,0.0,0.0
11:21:24.104000,0.0,0.0,0.0
11:21:24.304000,0.0,0.0,0.0
11:21:24.512000,0.0,0.0,0.0
11:21:24.712000,0.0,0.0,0.0
11:21:24.918000,0.0,0.0,0.0
11:21:25.117000,0.0,0.0,0.0
11:21:25.315000,0.0016666666666666666,0.0,0.0
11:21:25.521000,0.0,0.0,0.0
11:21:25.725000,0.0016666666666666666,0.0,0.0
11:21:25.923000,0.0,0.0,0.0
11:21:26.124000,0.0,0.0,0.0
11:21:26.330000,0.0,0.0,0.0
11:21:26.531000,0.0,0.0,0.0
11:21:26.739000,0.0,0.0,0.0
11:21:26.941000,0.0,0.0,0.0
11:21:27.138000,0.0,0.0,0.0
11:21:27.347000,0.0016666666666666666,0.0,0.0
11:21:27.542000,0.0,0.0,0.0
11:21:27.743000,0.0,0.0016666666666666666,0.0
11:21:27.948000,0.0,0.0016666666666666666,0.0
11:21:28.147000,0.0,0.0,0.0
11:21:28.348000,0.0016666666666666666,0.0,0.0
11:21:28.548000,0.0016666666666666666,0.0,0.0
11:21:28.759000,0.0,0.0,0.0
11:21:28.956000,0.0,0.0,0.0
11:21:29.157000,0.0,0.0,0.0
11:21:29.357000,0.0,0.0,0.0
11:21:29.558000,0.0,0.0016666666666666666,0.0
11:21:29.759000,0.0,0.0,0.0
11:21:29.964000,0.0,0.0016666666666666666,0.0
11:21:30.164000,0.0,0.0,0.0
11:21:30.370000,0.0,0.0,0.0
11:21:30.570000,0.0,0.0,0.0
11:21:30.771000,0.0016666666666666666,0.0,0.0
11:21:30.972000,0.0,0.0016666666666666666,0.0
11:21:31.176000,0.0,0.0,0.0
11:21:31.377000,0.0016666666666666666,0.0,0.0
11:21:31.581000,0.0,0.0,0.0
11:21:31.780000,0.0,0.0,0.0
11:21:31.980000,0.0,0.0,0.0
11:21:32.184000,0.0016666666666666666,0.0,0.0
11:21:32.387000,0.0,0.0,0.0
11:21:32.580000,0.0,0.0,0.0
11:21:32.786000,0.0,0.0,0.0
11:21:32.994000,0.0,0.0,0.0
11:21:33.194000,0.0,0.0016666666666666666,0.0
11:21:33.389000,0.0,0.0,0.0
11:21:33.597000,0.0,0.0,0.0
11:21:33.801000,0.0,0.0,0.0
11:21:34.002000,0.0,0.0,0.0
11:21:34.204000,0.0016666666666666666,0.0,0.0
11:21:34.406000,0.0,0.0,0.0
11:21:34.607000,0.0,0.0,0.0
11:21:34.813000,0.0,0.0,0.0
11:21:35.013000,0.0,0.0,0.0
11:21:35.215000,0.0,0.0,0.0
11:21:35.420000,0.0016666666666666666,0.0,0.0
11:21:35.607000,0.0,0.0016666666666666666,0.0
11:21:35.821000,0.0,0.0,0.0
11:21:36.026000,0.0,0.0016666666666666666,0.0
11:21:36.226000,0.0016666666666666666,0.0,0.0
11:21:36.427000,0.0,0.0,0.0
11:21:36.631000,0.0,0.0,0.0
11:21:36.830000,0.0,0.0,0.0
11:21:37.033000,0.0,0.0,0.0
11:21:37.237000,0.0,0.0,0.0
11:21:37.436000,0.0,0.0,0.0
11:21:37.640000,0.0016666666666666666,0.0,0.0
11:21:37.836000,0.0,0.0016666666666666666,0.0
11:21:38.039000,0.0,0.0,0.0
11:21:38.239000,0.0016666666666666666,0.0,0.0
11:21:38.451000,0.0016666666666666666,0.0,0.0
11:21:38.650000,0.0,0.0,0.0
11:21:38.851000,0.0,0.0,0.0
11:21:39.056000,0.0,0.0,0.0
11:21:39.257000,0.0,0.0,0.0
11:21:39.456000,0.0,0.0016666666666666666,0.0
11:21:39.657000,0.0016666666666666666,0.0016666666666666666,0.0
11:21:39.863000,0.0,0.0,0.0
11:21:40.059000,0.0,0.0,0.0
11:21:40.269000,0.0,0.0,0.0
11:21:40.469000,0.0,0.0016666666666666666,0.0
11:21:40.671000,0.0,0.0016666666666666666,0.0
11:21:40.872000,0.0016666666666666666,0.0,0.0
11:21:41.076000,0.0,0.0016666666666666666,0.0
11:21:41.274000,0.0,0.0,0.0
11:21:41.480000,0.0,0.0,0.0
11:21:41.680000,0.0,0.0,0.0
11:21:41.883000,0.0016666666666666666,0.0,0.0
11:21:42.086000,0.0,0.0016666666666666666,0.0
11:21:42.287000,0.0,0.0,0.0
11:21:42.487000,0.0,0.0016666666666666666,0.0
11:21:42.686000,0.0,0.0,0.0
11:21:42.889000,0.0,0.0016666666666666666,0.0
11:21:43.091000,0.0,0.0,0.0
11:21:43.292000,0.0,0.0016666666666666666,0.0
11:21:43.501000,0.0016666666666666666,0.0,0.0
11:21:43.696000,0.0016666666666666666,0.0016666666666666666,0.0
11:21:43.896000,0.0,0.0016666666666666666,0.0
11:21:44.104000,0.0016666666666666666,0.0016666666666666666,0.0
11:21:44.303000,0.0,0.0016666666666666666,0.0
11:21:44.504000,0.0,0.0016666666666666666,0.0
11:21:44.713000,0.0016666666666666666,0.0016666666666666666,0.0
11:21:44.914000,0.0,0.0,0.0
11:21:45.113000,0.0,0.0,0.0
11:21:45.320000,0.0016666666666666666,0.0,0.0
11:21:45.519000,0.0,0.0016666666666666666,0.0
11:21:45.720000,0.0,0.0,0.0
11:21:45.926000,0.0,0.0,0.0
11:21:46.125000,0.0,0.0,0.0
11:21:46.326000,0.0016666666666666666,0.0,0.0
11:21:46.532000,0.0,0.0,0.0
11:21:46.732000,0.0,0.0,0.0
11:21:46.933000,0.0,0.0,0.0
11:21:47.133000,0.0,0.0,0.0
11:21:47.336000,0.0,0.0,0.0
11:21:47.535000,0.0,0.0016666666666666666,0.0
11:21:47.738000,0.0,0.0,0.0
11:21:47.942000,0.0,0.0,0.0
11:21:48.140000,0.0,0.0,0.0
11:21:48.338000,0.0,0.0,0.0
11:21:48.548000,0.0016666666666666666,0.0,0.0
11:21:48.745000,0.0,0.0,0.0
11:21:48.946000,0.0016666666666666666,0.0,0.0
11:21:49.153000,0.0,0.0,0.0
11:21:49.353000,0.0,0.0,0.0
11:21:49.553000,0.0,0.0,0.0
11:21:49.763000,0.0,0.0,0.0
11:21:49.954000,0.0,0.0,0.0
11:21:50.156000,0.0,0.0,0.0
11:21:50.369000,0.0,0.0,0.0
11:21:50.570000,0.0,0.0,0.0
11:21:50.771000,0.0,0.0,0.0
11:21:50.976000,0.0016666666666666666,0.0,0.0
11:21:51.170000,0.0,0.0,0.0
11:21:51.371000,0.0,0.0,0.0
11:21:51.579000,0.0,0.0,0.0
11:21:51.783000,0.0,0.0,0.0
11:21:51.976000,0.0,0.0,0.0
11:21:52.188000,0.0,0.0,0.0
11:21:52.386000,0.0,0.0,0.0
11:21:52.586000,0.0,0.0,0.0
11:21:52.790000,0.0,0.0,0.0
11:21:52.994000,0.0,0.0,0.0
11:21:53.196000,0.0,0.0,0.0
11:21:53.400000,0.0,0.0,0.0
11:21:53.598000,0.0,0.0,0.0
11:21:53.796000,0.0,0.0016666666666666666,0.0
11:21:54.006000,0.0,0.0,0.0
11:21:54.207000,0.0,0.0,0.0
11:21:54.408000,0.0,0.0,0.0
11:21:54.612000,0.0,0.0,0.0
11:21:54.814000,0.0,0.0,0.0
11:21:55.012000,0.0,0.0,0.0
11:21:55.219000,0.0,0.0,0.0
11:21:55.420000,0.0,0.0,0.0
11:21:55.621000,0.0,0.0,0.0
11:21:55.825000,0.0,0.0,0.0
11:21:56.022000,0.0,0.0,0.0
11:21:56.226000,0.0,0.0,0.0
11:21:56.431000,0.0,0.0,0.0
11:21:56.632000,0.0,0.0,0.0
11:21:56.832000,0.0,0.0,0.0
11:21:57.036000,0.0,0.0,0.0
11:21:57.238000,0.0,0.0,0.0
11:21:57.438000,0.0,0.0,0.0
11:21:57.643000,0.0,0.0,0.0
11:21:57.843000,0.0016666666666666666,0.0,0.0
11:21:58.044000,0.0,0.0,0.0
11:21:58.253000,0.0,0.0,0.0
11:21:58.446000,0.0,0.0,0.0
11:21:58.652000,0.0,0.0,0.0
11:21:58.855000,0.0,0.0,0.0
11:21:59.055000,0.0,0.0016666666666666666,0.0
11:21:59.254000,0.0,0.0,0.0
11:21:59.466000,0.0,0.0,0.0
11:21:59.663000,0.0,0.0016666666666666666,0.0
11:21:59.861000,0.0,0.0,0.0
11:22:00.069000,0.0,0.0,0.0
11:22:00.269000,0.0,0.0,0.0
11:22:00.469000,0.0,0.0,0.0
11:22:00.679000,0.0016666666666666666,0.0,0.0
11:22:00.879000,0.0,0.0,0.0
11:22:01.069000,0.0,0.0,0.0
11:22:01.285000,0.0,0.0016666666666666666,0.0
11:22:01.486000,0.0,0.0,0.0
11:22:01.682000,0.0,0.0,0.0
11:22:01.889000,0.0,0.0,0.0
11:22:02.092000,0.0,0.0,0.0
11:22:02.287000,0.0,0.0,0.0
11:22:02.498000,0.0,0.0,0.0
11:22:02.690000,0.0,0.0,0.0
11:22:02.886000,0.0,0.0,0.0
11:22:03.103000,0.0,0.0,0.0
11:22:03.299000,0.0,0.0016666666666666666,0.0
11:22:03.500000,0.0,0.0,0.0
11:22:03.710000,0.0,0.0,0.0
11:22:03.906000,0.0,0.0,0.0
11:22:04.107000,0.0016666666666666666,0.0,0.0
11:22:04.316000,0.0,0.0,0.0
11:22:04.510000,0.0,0.0,0.0
11:22:04.713000,0.0,0.0,0.0
11:22:04.921000,0.0,0.0,0.0
11:22:05.119000,0.0,0.0,0.0
11:22:05.321000,0.0,0.0,0.0
11:22:05.528000,0.0,0.0,0.0
11:22:05.729000,0.0,0.0,0.0
11:22:05.923000,0.0,0.0,0.0
11:22:06.134000,0.0,0.0,0.0
11:22:06.335000,0.0,0.0016666666666666666,0.0
11:22:06.536000,0.0016666666666666666,0.0,0.0
11:22:06.743000,0.0,0.0016666666666666666,0.0
11:22:06.942000,0.0,0.0,0.0
11:22:07.139000,0.0,0.0,0.0
11:22:07.345000,0.0,0.0,0.0
11:22:07.545000,0.0,0.0,0.0
11:22:07.745000,0.0,0.0,0.0
11:22:07.952000,0.0,0.0,0.0
11:22:08.156000,0.0016666666666666666,0.0,0.0
11:22:08.355000,0.0,0.0,0.0
11:22:08.563000,0.0,0.0,0.0
11:22:08.762000,0.0,0.0016666666666666666,0.0
11:22:08.964000,0.0,0.0,0.0
11:22:09.170000,0.0016666666666666666,0.0,0.0
11:22:09.366000,0.0,0.0,0.0
11:22:09.565000,0.0,0.0,0.0
11:22:09.775000,0.0,0.0,0.0
11:22:09.975000,0.0,0.0,0.0
11:22:10.172000,0.0,0.0,0.0
11:22:10.381000,0.0,0.0016666666666666666,0.0
11:22:10.581000,0.0016666666666666666,0.0,0.0
11:22:10.778000,0.0,0.0,0.0
11:22:10.985000,0.0,0.0,0.0
11:22:11.188000,0.0,0.0,0.0
11:22:11.390000,0.0,0.0,0.0
11:22:11.594000,0.0016666666666666666,0.0,0.0
11:22:11.793000,0.0,0.0,0.0
11:22:11.995000,0.0,0.0,0.0
11:22:12.202000,0.0,0.0,0.0
11:22:12.401000,0.0,0.0016666666666666666,0.0
11:22:12.601000,0.0,0.0,0.0
11:22:12.807000,0.0,0.0,0.0
11:22:13.007000,0.0,0.0,0.0
11:22:13.208000,0.0,0.0,0.0
11:22:13.413000,0.0,0.0,0.0
11:22:13.613000,0.0,0.0,0.0
11:22:13.814000,0.0,0.0016666666666666666,0.0
11:22:14.019000,0.0,0.0,0.0
11:22:14.218000,0.0,0.0,0.0
11:22:14.419000,0.0,0.0,0.0
11:22:14.625000,0.0,0.0,0.0
11:22:14.818000,0.0,0.0,0.0
11:22:15.019000,0.0,0.0,0.0
11:22:15.235000,0.0,0.0016666666666666666,0.0
11:22:15.430000,0.0,0.0016666666666666666,0.0
11:22:15.627000,0.0,0.0,0.0
11:22:15.841000,0.0016666666666666666,0.0,0.0
11:22:16.042000,0.0016666666666666666,0.0,0.0
11:22:16.241000,0.0,0.0,0.0
11:22:16.448000,0.0016666666666666666,0.0,0.0
11:22:16.648000,0.0,0.0,0.0
11:22:16.850000,0.0,0.0,0.0
11:22:17.053000,0.0,0.0,0.0
11:22:17.255000,0.0,0.0,0.0
11:22:17.451000,0.0,0.0,0.0
11:22:17.658000,0.0,0.0,0.0
11:22:17.855000,0.0,0.0,0.0
11:22:18.062000,0.0016666666666666666,0.0,0.0
11:22:18.265000,0.0,0.0,0.0
11:22:18.467000,0.0016666666666666666,0.0,0.0
11:22:18.668000,0.0,0.0,0.0
11:22:18.873000,0.0,0.0,0.0
11:22:19.069000,0.0016666666666666666,0.0,0.0
11:22:19.268000,0.0016666666666666666,0.0,0.0
